order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at
1331,97,706,162,1,cash,2017-03-18 22:24:58
1371,97,919,162,1,credit_card,2017-03-02 18:31:26
1388,97,969,162,1,credit_card,2017-03-29 23:52:26
1411,97,832,162,1,debit,2017-03-13 4:40:51
1630,97,967,162,1,cash,2017-03-21 14:36:03
1913,97,863,162,1,credit_card,2017-03-22 18:49:57
2177,97,731,162,1,cash,2017-03-21 11:29:43
2456,97,769,162,1,cash,2017-03-05 17:18:09
3332,97,728,162,1,cash,2017-03-05 17:24:08
3445,97,874,162,1,cash,2017-03-10 0:23:50
3694,97,825,162,1,credit_card,2017-03-23 2:14:43
3912,97,851,162,1,debit,2017-03-17 20:03:21
3987,97,897,162,1,cash,2017-03-18 13:15:34
4198,97,767,162,1,credit_card,2017-03-08 10:50:46
4321,97,922,162,1,credit_card,2017-03-17 3:00:16
4337,97,787,162,1,debit,2017-03-26 9:53:53
4868,97,796,162,1,credit_card,2017-03-02 6:11:25
347,40,758,161,1,credit_card,2017-03-05 2:54:54
416,40,879,161,1,cash,2017-03-12 6:38:36
1010,66,932,161,1,debit,2017-03-30 7:40:15
1185,40,962,161,1,debit,2017-03-04 4:17:54
1233,66,981,161,1,cash,2017-03-30 17:30:43
1370,66,979,161,1,cash,2017-03-27 12:37:59
1451,66,894,161,1,cash,2017-03-10 10:44:39
1481,66,853,161,1,cash,2017-03-10 17:49:03
1505,40,948,161,1,credit_card,2017-03-07 13:07:57
1580,40,727,161,1,credit_card,2017-03-26 7:49:30
1612,66,711,161,1,debit,2017-03-05 3:21:07
1631,40,712,161,1,credit_card,2017-03-24 18:10:24
1682,40,963,161,1,cash,2017-03-27 8:29:24
1698,66,905,161,1,credit_card,2017-03-26 19:47:12
1936,40,886,161,1,cash,2017-03-02 13:08:15
1956,66,872,161,1,credit_card,2017-03-17 21:52:52
1981,66,960,161,1,cash,2017-03-20 1:40:55
2144,40,869,161,1,cash,2017-03-02 4:38:38
2163,40,823,161,1,credit_card,2017-03-26 16:17:30
2193,40,951,161,1,debit,2017-03-04 3:35:13
2285,66,768,161,1,credit_card,2017-03-14 18:26:42
2358,66,853,161,1,credit_card,2017-03-25 13:44:13
2444,40,877,161,1,cash,2017-03-17 6:15:39
2467,40,840,161,1,credit_card,2017-03-27 4:02:12
2837,66,787,161,1,credit_card,2017-03-15 0:42:44
3043,66,987,161,1,debit,2017-03-13 18:53:12
3159,66,705,161,1,cash,2017-03-12 23:07:53
3488,66,946,161,1,debit,2017-03-07 11:13:03
3753,66,858,161,1,credit_card,2017-03-07 23:25:34
3853,40,939,161,1,debit,2017-03-10 7:01:06
3942,66,731,161,1,cash,2017-03-25 14:54:01
4050,40,848,161,1,credit_card,2017-03-16 5:32:11
4128,66,988,161,1,cash,2017-03-03 12:50:03
4139,66,853,161,1,credit_card,2017-03-04 6:52:59
4272,40,917,161,1,credit_card,2017-03-11 6:48:35
4320,40,877,161,1,credit_card,2017-03-19 17:31:46
4512,66,711,161,1,credit_card,2017-03-22 17:31:11
4551,40,736,161,1,credit_card,2017-03-07 2:38:49
4566,40,782,161,1,cash,2017-03-21 3:39:41
4737,66,762,161,1,credit_card,2017-03-05 4:10:07
4810,66,808,161,1,credit_card,2017-03-07 9:39:12
4815,66,713,161,1,debit,2017-03-01 20:06:35
4935,66,720,161,1,debit,2017-03-02 12:20:51
64,91,962,160,1,debit,2017-03-01 19:05:37
211,13,701,160,1,credit_card,2017-03-04 8:20:57
247,62,786,160,1,cash,2017-03-12 23:19:34
346,72,818,160,1,debit,2017-03-05 12:53:41
440,72,972,160,1,credit_card,2017-03-26 8:14:42
509,72,810,160,1,debit,2017-03-15 17:49:08
558,91,920,160,1,credit_card,2017-03-06 14:48:20
585,13,906,160,1,cash,2017-03-10 7:06:51
685,72,724,160,1,credit_card,2017-03-27 18:28:43
736,13,912,160,1,cash,2017-03-19 18:49:46
816,13,756,160,1,debit,2017-03-22 10:23:22
909,72,727,160,1,credit_card,2017-03-11 19:37:17
961,62,773,160,1,credit_card,2017-03-02 13:05:58
993,62,852,160,1,debit,2017-03-10 19:38:47
1014,91,749,160,1,debit,2017-03-17 13:15:12
1022,91,758,160,1,credit_card,2017-03-06 13:23:22
1179,91,922,160,1,credit_card,2017-03-29 2:59:53
1287,91,774,160,1,debit,2017-03-20 1:49:18
1298,62,852,160,1,debit,2017-03-06 7:33:04
1311,72,894,160,1,debit,2017-03-18 8:35:39
1335,13,764,160,1,cash,2017-03-17 14:42:20
1488,13,739,160,1,credit_card,2017-03-08 12:10:05
1550,13,889,160,1,credit_card,2017-03-12 17:24:35
1621,13,885,160,1,cash,2017-03-14 11:37:15
1683,62,960,160,1,debit,2017-03-07 9:45:10
1706,72,982,160,1,cash,2017-03-07 10:32:14
1796,13,795,160,1,debit,2017-03-17 13:27:55
1908,72,907,160,1,credit_card,2017-03-12 21:41:40
2046,91,923,160,1,cash,2017-03-09 3:43:05
2099,13,922,160,1,cash,2017-03-16 21:10:17
2105,62,818,160,1,cash,2017-03-15 3:51:29
2203,62,951,160,1,cash,2017-03-29 0:26:59
2215,62,952,160,1,debit,2017-03-04 3:58:01
2551,91,881,160,1,debit,2017-03-01 4:32:13
2600,72,746,160,1,debit,2017-03-04 10:23:24
2641,62,733,160,1,cash,2017-03-09 15:57:26
2687,91,883,160,1,cash,2017-03-11 15:07:44
2709,62,772,160,1,cash,2017-03-26 17:39:53
2802,13,764,160,1,cash,2017-03-20 19:07:44
2832,62,900,160,1,cash,2017-03-19 1:57:20
2952,72,869,160,1,debit,2017-03-13 20:23:18
3130,91,711,160,1,cash,2017-03-10 3:42:38
3173,91,786,160,1,cash,2017-03-27 6:52:38
3309,62,767,160,1,credit_card,2017-03-05 3:43:51
3346,72,827,160,1,debit,2017-03-30 3:25:07
3430,72,806,160,1,credit_card,2017-03-15 17:43:39
3467,91,800,160,1,debit,2017-03-17 4:50:30
3482,62,988,160,1,cash,2017-03-02 23:46:31
3499,62,823,160,1,cash,2017-03-13 21:00:36
3718,13,746,160,1,cash,2017-03-01 8:36:10
3719,91,888,160,1,cash,2017-03-17 17:03:06
3761,91,722,160,1,credit_card,2017-03-02 1:07:23
3762,91,963,160,1,credit_card,2017-03-18 16:15:26
3816,72,896,160,1,cash,2017-03-12 2:15:27
3849,91,726,160,1,credit_card,2017-03-13 4:05:56
3854,62,794,160,1,cash,2017-03-16 0:29:23
3879,13,819,160,1,debit,2017-03-03 17:56:55
3906,91,879,160,1,credit_card,2017-03-25 8:50:09
3930,91,815,160,1,credit_card,2017-03-01 19:48:24
3948,72,808,160,1,credit_card,2017-03-21 22:38:03
3960,72,750,160,1,credit_card,2017-03-28 5:04:41
4065,72,860,160,1,credit_card,2017-03-11 0:20:51
4076,62,852,160,1,credit_card,2017-03-15 6:19:22
4097,13,784,160,1,debit,2017-03-12 4:46:18
4161,13,851,160,1,credit_card,2017-03-09 19:18:21
4262,91,857,160,1,cash,2017-03-08 23:59:04
4270,72,737,160,1,credit_card,2017-03-15 13:51:14
4384,91,917,160,1,debit,2017-03-11 1:24:37
4399,62,938,160,1,cash,2017-03-27 14:33:03
4553,13,887,160,1,credit_card,2017-03-01 1:35:03
4568,72,740,160,1,debit,2017-03-07 15:30:37
4571,13,992,160,1,credit_card,2017-03-04 0:44:01
4627,91,759,160,1,debit,2017-03-02 2:39:33
4733,62,851,160,1,credit_card,2017-03-08 10:40:00
4899,91,726,160,1,credit_card,2017-03-29 7:10:18
348,1,907,158,1,credit_card,2017-03-03 6:59:35
542,61,716,158,1,debit,2017-03-01 13:28:39
548,61,980,158,1,cash,2017-03-06 22:10:26
622,61,859,158,1,debit,2017-03-15 17:18:08
981,61,775,158,1,debit,2017-03-17 16:19:55
1006,61,894,158,1,debit,2017-03-02 22:21:02
1168,1,738,158,1,debit,2017-03-16 0:21:56
1378,1,889,158,1,debit,2017-03-27 19:10:37
1547,1,747,158,1,debit,2017-03-01 1:08:33
1598,1,719,158,1,cash,2017-03-15 23:14:25
1785,61,931,158,1,debit,2017-03-03 9:06:21
1842,61,785,158,1,debit,2017-03-02 6:33:49
1877,61,726,158,1,credit_card,2017-03-04 6:42:51
1883,61,819,158,1,cash,2017-03-19 1:13:49
2031,1,951,158,1,credit_card,2017-03-04 20:02:50
2066,61,848,158,1,debit,2017-03-27 6:05:39
2079,1,900,158,1,debit,2017-03-09 8:35:59
2106,61,985,158,1,cash,2017-03-29 15:50:36
2302,61,809,158,1,cash,2017-03-05 7:59:28
2402,61,855,158,1,cash,2017-03-05 18:26:31
2942,1,887,158,1,debit,2017-03-30 19:31:36
3111,1,742,158,1,credit_card,2017-03-25 19:17:19
3421,61,823,158,1,credit_card,2017-03-10 16:59:18
4359,1,801,158,1,debit,2017-03-27 7:48:23
4461,1,910,158,1,cash,2017-03-08 2:17:10
4552,61,808,158,1,credit_card,2017-03-21 17:40:04
4785,1,929,158,1,cash,2017-03-24 0:55:38
4828,61,928,158,1,debit,2017-03-08 21:30:59
4992,61,707,158,1,cash,2017-03-13 18:56:04
4,18,935,156,1,credit_card,2017-03-26 12:43:37
5,18,883,156,1,credit_card,2017-03-01 4:35:11
101,77,972,156,1,credit_card,2017-03-17 6:45:49
152,16,755,156,1,credit_card,2017-03-03 23:20:40
207,16,746,156,1,cash,2017-03-09 21:53:32
250,77,732,156,1,debit,2017-03-20 4:20:22
255,18,843,156,1,credit_card,2017-03-21 0:14:41
286,77,742,156,1,cash,2017-03-14 2:40:32
320,23,840,156,1,cash,2017-03-04 3:55:53
470,23,892,156,1,debit,2017-03-09 22:33:14
492,18,727,156,1,debit,2017-03-19 11:27:32
503,23,786,156,1,cash,2017-03-28 1:24:43
632,18,866,156,1,credit_card,2017-03-21 7:38:08
669,16,975,156,1,debit,2017-03-01 17:00:07
706,23,960,156,1,debit,2017-03-08 14:38:13
712,77,908,156,1,debit,2017-03-02 3:08:19
785,77,900,156,1,cash,2017-03-16 9:14:17
805,23,756,156,1,credit_card,2017-03-20 10:04:50
832,18,817,156,1,debit,2017-03-10 23:41:34
834,16,736,156,1,credit_card,2017-03-26 3:45:23
873,77,822,156,1,credit_card,2017-03-01 12:25:25
953,77,945,156,1,cash,2017-03-17 19:01:53
1013,23,866,156,1,debit,2017-03-03 6:52:06
1031,18,945,156,1,credit_card,2017-03-30 12:49:49
1208,77,944,156,1,credit_card,2017-03-09 4:14:27
1237,23,803,156,1,cash,2017-03-08 4:19:51
1246,16,762,156,1,cash,2017-03-15 9:00:37
1409,16,807,156,1,cash,2017-03-07 4:04:28
1445,23,916,156,1,credit_card,2017-03-08 16:03:36
1479,16,774,156,1,debit,2017-03-22 20:09:33
1562,77,980,156,1,debit,2017-03-10 23:12:35
1609,18,864,156,1,credit_card,2017-03-01 22:15:20
1614,18,792,156,1,credit_card,2017-03-10 7:37:09
1616,23,963,156,1,cash,2017-03-03 1:19:38
1645,23,858,156,1,debit,2017-03-17 19:23:40
1671,77,964,156,1,credit_card,2017-03-11 12:37:13
1701,23,975,156,1,credit_card,2017-03-13 1:21:02
1758,77,961,156,1,cash,2017-03-28 23:33:38
1815,16,986,156,1,cash,2017-03-16 3:59:01
1862,16,914,156,1,debit,2017-03-11 6:54:57
1897,23,974,156,1,credit_card,2017-03-29 8:56:31
1957,18,911,156,1,cash,2017-03-20 3:40:08
1980,18,810,156,1,debit,2017-03-07 22:56:46
2479,16,835,156,1,credit_card,2017-03-21 18:25:36
2622,18,850,156,1,cash,2017-03-16 3:29:20
2629,23,791,156,1,debit,2017-03-10 7:52:05
2785,16,964,156,1,credit_card,2017-03-18 23:27:55
3007,18,887,156,1,credit_card,2017-03-01 9:19:34
3037,23,712,156,1,credit_card,2017-03-07 23:23:15
3095,77,775,156,1,credit_card,2017-03-08 17:26:37
3160,16,907,156,1,debit,2017-03-28 17:58:33
3190,23,787,156,1,credit_card,2017-03-23 23:20:14
3243,18,991,156,1,cash,2017-03-03 17:30:20
3328,77,816,156,1,credit_card,2017-03-01 8:31:16
3387,16,927,156,1,credit_card,2017-03-10 11:21:05
3495,77,986,156,1,cash,2017-03-27 15:45:02
3565,16,808,156,1,cash,2017-03-14 16:55:15
3596,77,726,156,1,debit,2017-03-13 2:43:42
3604,16,882,156,1,cash,2017-03-29 1:44:36
3769,23,912,156,1,credit_card,2017-03-05 4:55:58
3790,77,885,156,1,cash,2017-03-24 4:26:30
3809,77,786,156,1,debit,2017-03-22 21:09:03
3863,16,722,156,1,credit_card,2017-03-07 19:48:59
4208,16,832,156,1,cash,2017-03-15 4:30:29
4314,77,791,156,1,credit_card,2017-03-14 8:56:01
4505,23,792,156,1,credit_card,2017-03-26 20:18:00
4550,16,797,156,1,credit_card,2017-03-02 20:00:25
4574,16,770,156,1,debit,2017-03-26 3:58:15
4603,16,719,156,1,cash,2017-03-30 2:00:30
4657,18,963,156,1,credit_card,2017-03-26 18:48:39
4696,77,917,156,1,debit,2017-03-17 14:08:14
4717,18,876,156,1,credit_card,2017-03-11 4:49:39
4830,18,770,156,1,credit_card,2017-03-18 2:19:12
4879,77,942,156,1,credit_card,2017-03-17 23:23:58
4920,18,969,156,1,debit,2017-03-18 15:43:53
1249,76,883,155,1,cash,2017-03-25 2:01:16
2540,76,749,155,1,credit_card,2017-03-08 18:29:36
2716,76,920,155,1,debit,2017-03-10 15:38:15
2957,76,928,155,1,debit,2017-03-08 19:52:33
3027,76,797,155,1,credit_card,2017-03-09 7:59:50
3619,76,731,155,1,credit_card,2017-03-28 1:10:23
4417,76,988,155,1,debit,2017-03-15 14:31:39
4446,76,947,155,1,cash,2017-03-03 12:10:24
4610,76,813,155,1,credit_card,2017-03-09 13:19:41
4629,76,908,155,1,cash,2017-03-27 16:54:21
4682,76,748,155,1,debit,2017-03-29 19:39:06
4976,76,932,155,1,cash,2017-03-25 1:15:09
462,65,983,154,1,credit_card,2017-03-11 18:27:56
2117,65,773,154,1,cash,2017-03-25 13:19:57
2441,65,858,154,1,credit_card,2017-03-13 18:08:34
2616,65,814,154,1,credit_card,2017-03-19 19:44:19
2705,65,806,154,1,cash,2017-03-07 5:20:09
3354,65,770,154,1,debit,2017-03-15 3:10:30
3516,65,837,154,1,credit_card,2017-03-30 12:17:50
3543,65,948,154,1,credit_card,2017-03-17 22:18:16
3552,65,974,154,1,cash,2017-03-16 10:37:37
3614,65,727,154,1,credit_card,2017-03-27 2:44:50
3972,65,847,154,1,credit_card,2017-03-22 8:56:27
3976,65,870,154,1,credit_card,2017-03-13 12:27:15
4138,65,939,154,1,debit,2017-03-21 17:35:31
4302,65,727,154,1,cash,2017-03-15 3:10:12
4416,65,745,154,1,credit_card,2017-03-09 3:34:57
4908,65,742,154,1,cash,2017-03-08 0:37:40
119,84,789,153,1,credit_card,2017-03-05 4:08:32
179,30,849,153,1,debit,2017-03-25 4:09:10
194,15,942,153,1,cash,2017-03-13 14:19:30
304,15,952,153,1,cash,2017-03-10 17:49:43
381,15,749,153,1,credit_card,2017-03-09 8:30:06
387,30,768,153,1,cash,2017-03-13 13:42:26
412,15,927,153,1,credit_card,2017-03-11 22:15:52
420,84,873,153,1,credit_card,2017-03-05 1:28:53
716,74,994,153,1,credit_card,2017-03-09 16:55:26
759,74,755,153,1,debit,2017-03-02 21:31:59
802,30,815,153,1,cash,2017-03-27 23:54:47
859,84,814,153,1,debit,2017-03-11 2:36:24
968,30,859,153,1,cash,2017-03-08 4:28:22
987,84,884,153,1,credit_card,2017-03-16 15:39:20
1120,96,709,153,1,credit_card,2017-03-15 3:00:05
1121,30,802,153,1,debit,2017-03-22 2:22:19
1227,84,947,153,1,debit,2017-03-29 4:07:07
1266,30,971,153,1,credit_card,2017-03-02 10:05:23
1295,96,991,153,1,credit_card,2017-03-06 12:44:57
1296,15,983,153,1,debit,2017-03-16 23:41:12
1391,15,935,153,1,credit_card,2017-03-02 3:23:44
1401,30,981,153,1,cash,2017-03-24 8:29:30
1470,15,729,153,1,cash,2017-03-26 14:30:02
1490,84,734,153,1,credit_card,2017-03-30 11:34:52
1558,84,893,153,1,credit_card,2017-03-04 7:08:29
1560,30,781,153,1,credit_card,2017-03-05 20:23:43
1625,30,969,153,1,credit_card,2017-03-04 21:02:53
1667,96,895,153,1,credit_card,2017-03-11 2:49:42
1800,84,774,153,1,credit_card,2017-03-05 16:14:05
1834,74,878,153,1,credit_card,2017-03-06 17:33:21
1997,30,738,153,1,cash,2017-03-29 6:15:25
2039,74,907,153,1,cash,2017-03-22 11:23:51
2047,84,829,153,1,cash,2017-03-30 14:28:47
2058,74,885,153,1,cash,2017-03-24 9:35:23
2059,30,958,153,1,credit_card,2017-03-09 9:53:17
2102,84,793,153,1,credit_card,2017-03-28 13:45:41
2107,96,746,153,1,cash,2017-03-06 15:31:21
2162,74,909,153,1,credit_card,2017-03-05 1:06:18
2169,96,790,153,1,cash,2017-03-10 0:07:10
2189,30,892,153,1,cash,2017-03-30 0:57:20
2231,30,772,153,1,debit,2017-03-01 4:30:37
2261,15,989,153,1,credit_card,2017-03-03 14:38:17
2450,74,876,153,1,cash,2017-03-29 10:00:17
2503,96,833,153,1,credit_card,2017-03-13 4:58:32
2755,96,850,153,1,credit_card,2017-03-13 17:45:39
2781,30,815,153,1,cash,2017-03-15 8:27:21
2805,96,972,153,1,cash,2017-03-21 18:33:45
2867,96,996,153,1,credit_card,2017-03-25 12:10:14
2891,96,948,153,1,credit_card,2017-03-27 18:38:01
2941,30,923,153,1,credit_card,2017-03-23 20:41:12
3009,30,783,153,1,cash,2017-03-22 0:02:54
3021,30,923,153,1,debit,2017-03-18 13:50:46
3070,30,968,153,1,debit,2017-03-25 5:04:06
3094,74,987,153,1,cash,2017-03-11 6:26:52
3114,30,761,153,1,debit,2017-03-20 0:03:47
3134,30,957,153,1,cash,2017-03-19 19:28:35
3176,15,977,153,1,debit,2017-03-10 6:50:27
3195,15,799,153,1,credit_card,2017-03-19 0:14:21
3245,74,823,153,1,credit_card,2017-03-03 13:31:44
3325,30,881,153,1,credit_card,2017-03-14 21:14:50
3407,74,984,153,1,credit_card,2017-03-15 9:23:08
3426,84,757,153,1,credit_card,2017-03-05 16:18:13
3493,15,922,153,1,cash,2017-03-22 8:12:14
3532,74,895,153,1,debit,2017-03-10 3:51:17
3535,15,943,153,1,debit,2017-03-05 1:17:05
3593,84,789,153,1,cash,2017-03-14 13:02:59
3728,96,983,153,1,credit_card,2017-03-25 7:54:26
3733,15,813,153,1,debit,2017-03-08 3:30:24
3745,74,705,153,1,cash,2017-03-09 5:38:19
3749,74,969,153,1,cash,2017-03-07 9:59:47
3804,15,959,153,1,debit,2017-03-04 3:50:59
3855,30,994,153,1,debit,2017-03-18 17:04:10
3864,15,706,153,1,credit_card,2017-03-23 13:04:03
3886,30,969,153,1,cash,2017-03-04 11:59:09
4019,96,891,153,1,cash,2017-03-01 1:54:11
4046,15,944,153,1,credit_card,2017-03-05 8:16:30
4204,96,953,153,1,cash,2017-03-17 9:02:55
4240,84,775,153,1,credit_card,2017-03-28 13:17:59
4336,74,808,153,1,cash,2017-03-10 17:45:17
4623,84,820,153,1,debit,2017-03-13 22:16:34
4662,15,972,153,1,debit,2017-03-25 4:48:10
4667,96,899,153,1,debit,2017-03-22 2:56:13
4676,74,900,153,1,debit,2017-03-20 9:37:02
4693,96,723,153,1,credit_card,2017-03-06 1:28:43
4795,96,780,153,1,cash,2017-03-26 22:01:42
4842,96,874,153,1,debit,2017-03-28 5:24:26
4865,15,770,153,1,debit,2017-03-15 7:08:28
7,87,915,149,1,cash,2017-03-01 21:37:57
95,87,961,149,1,cash,2017-03-21 3:20:50
107,87,953,149,1,cash,2017-03-17 8:03:52
468,87,896,149,1,debit,2017-03-10 20:08:43
581,87,841,149,1,credit_card,2017-03-22 8:21:43
789,87,945,149,1,debit,2017-03-21 5:55:34
936,87,938,149,1,cash,2017-03-04 19:32:45
1029,87,711,149,1,debit,2017-03-12 17:13:09
1114,87,924,149,1,debit,2017-03-11 11:11:35
1339,87,777,149,1,cash,2017-03-17 2:43:11
1596,87,739,149,1,debit,2017-03-16 16:19:55
1690,87,872,149,1,cash,2017-03-22 5:56:37
2138,87,829,149,1,cash,2017-03-22 17:46:10
2286,87,819,149,1,credit_card,2017-03-14 1:42:11
2312,87,743,149,1,cash,2017-03-04 15:05:38
2557,87,712,149,1,debit,2017-03-15 1:08:04
2801,87,863,149,1,credit_card,2017-03-03 14:57:22
3215,87,700,149,1,credit_card,2017-03-10 0:28:47
3485,87,892,149,1,cash,2017-03-30 21:22:10
3526,87,899,149,1,cash,2017-03-08 0:21:47
4697,87,805,149,1,cash,2017-03-21 8:56:05
4718,87,784,149,1,debit,2017-03-02 19:30:42
4740,87,906,149,1,cash,2017-03-20 1:14:42
39,10,921,148,1,credit_card,2017-03-06 5:51:08
355,3,797,148,1,cash,2017-03-10 18:58:24
378,10,794,148,1,cash,2017-03-26 14:07:21
553,10,769,148,1,cash,2017-03-20 11:38:26
608,3,898,148,1,debit,2017-03-29 19:57:05
626,3,983,148,1,debit,2017-03-20 22:35:49
628,3,768,148,1,debit,2017-03-25 9:45:57
720,10,872,148,1,debit,2017-03-19 21:12:06
766,10,907,148,1,debit,2017-03-28 10:52:30
804,3,923,148,1,cash,2017-03-07 1:14:05
1359,3,728,148,1,cash,2017-03-16 10:51:02
1446,3,871,148,1,debit,2017-03-03 6:00:32
1520,10,906,148,1,debit,2017-03-11 5:05:57
1854,10,800,148,1,cash,2017-03-03 22:39:36
1898,3,900,148,1,credit_card,2017-03-23 13:06:40
2566,3,864,148,1,credit_card,2017-03-01 3:43:43
2568,10,724,148,1,debit,2017-03-06 14:18:18
2708,3,847,148,1,debit,2017-03-02 6:00:39
2762,10,877,148,1,credit_card,2017-03-09 15:37:51
2869,3,783,148,1,cash,2017-03-05 5:18:47
3186,3,925,148,1,credit_card,2017-03-03 11:25:18
3211,10,909,148,1,debit,2017-03-18 0:50:54
3261,10,855,148,1,debit,2017-03-08 6:18:49
3461,10,998,148,1,credit_card,2017-03-05 23:43:09
3638,3,952,148,1,debit,2017-03-14 15:58:56
3784,10,864,148,1,cash,2017-03-22 20:00:58
3824,10,988,148,1,credit_card,2017-03-01 21:54:45
3837,10,971,148,1,cash,2017-03-17 18:51:42
4123,3,738,148,1,debit,2017-03-16 23:31:28
4530,10,745,148,1,cash,2017-03-16 0:05:55
4969,3,707,148,1,credit_card,2017-03-24 1:06:43
172,57,724,147,1,debit,2017-03-17 7:08:48
222,57,753,147,1,debit,2017-03-23 7:14:27
380,57,920,147,1,credit_card,2017-03-03 0:44:47
671,57,917,147,1,cash,2017-03-17 4:31:04
1281,57,980,147,1,credit_card,2017-03-04 19:29:56
2017,57,892,147,1,debit,2017-03-08 15:29:15
2427,57,837,147,1,cash,2017-03-22 23:12:48
2510,57,748,147,1,credit_card,2017-03-04 3:59:13
2627,57,851,147,1,cash,2017-03-06 15:02:04
2823,57,788,147,1,debit,2017-03-19 8:58:27
2938,57,853,147,1,cash,2017-03-06 12:08:46
3033,57,979,147,1,credit_card,2017-03-01 20:51:49
3146,57,960,147,1,credit_card,2017-03-29 7:29:34
3658,57,855,147,1,debit,2017-03-22 19:15:56
3808,57,757,147,1,cash,2017-03-30 17:54:23
3934,57,915,147,1,cash,2017-03-15 1:19:10
4022,57,888,147,1,cash,2017-03-17 13:34:02
4673,57,790,147,1,debit,2017-03-22 10:39:44
10,52,788,146,1,credit_card,2017-03-30 21:08:26
93,22,856,146,1,credit_card,2017-03-24 11:47:02
261,52,830,146,1,credit_card,2017-03-13 18:19:48
339,52,892,146,1,debit,2017-03-17 5:02:05
610,52,799,146,1,debit,2017-03-29 11:55:19
726,52,812,146,1,credit_card,2017-03-27 20:59:56
1157,22,991,146,1,debit,2017-03-21 1:42:20
1253,52,784,146,1,cash,2017-03-26 6:08:18
1267,22,718,146,1,cash,2017-03-11 10:34:31
1398,52,874,146,1,debit,2017-03-08 16:47:31
1829,22,781,146,1,cash,2017-03-16 0:16:50
1868,52,908,146,1,debit,2017-03-15 5:19:21
1994,52,903,146,1,debit,2017-03-17 16:05:37
2318,22,711,146,1,debit,2017-03-14 1:35:49
2868,22,734,146,1,cash,2017-03-08 3:00:28
3112,52,831,146,1,cash,2017-03-13 3:10:49
3192,52,740,146,1,cash,2017-03-21 5:18:18
3315,22,880,146,1,debit,2017-03-14 11:47:25
3462,22,781,146,1,credit_card,2017-03-21 1:21:26
3642,22,970,146,1,debit,2017-03-21 11:29:52
3716,22,745,146,1,debit,2017-03-25 15:18:40
3957,52,745,146,1,debit,2017-03-01 0:44:32
4153,22,736,146,1,credit_card,2017-03-12 11:16:54
4261,52,827,146,1,cash,2017-03-02 10:03:38
4360,22,912,146,1,cash,2017-03-23 7:06:23
4497,22,746,146,1,debit,2017-03-20 22:56:40
4650,22,820,146,1,debit,2017-03-04 1:29:01
4760,22,859,146,1,credit_card,2017-03-17 16:45:10
27,47,882,145,1,cash,2017-03-22 7:38:43
59,47,837,145,1,credit_card,2017-03-13 6:35:07
60,80,908,145,1,debit,2017-03-27 9:03:35
143,80,855,145,1,debit,2017-03-11 1:13:13
350,80,864,145,1,debit,2017-03-25 23:51:14
517,80,946,145,1,cash,2017-03-21 7:43:29
655,47,755,145,1,debit,2017-03-17 4:29:08
956,47,925,145,1,credit_card,2017-03-08 11:19:01
1001,47,939,145,1,debit,2017-03-30 16:02:29
1003,47,997,145,1,debit,2017-03-23 10:32:06
1180,80,792,145,1,cash,2017-03-27 8:49:15
1317,80,968,145,1,debit,2017-03-02 7:51:55
1519,47,710,145,1,cash,2017-03-15 1:41:36
1528,47,847,145,1,debit,2017-03-21 3:04:19
1584,47,933,145,1,cash,2017-03-22 17:31:10
1819,47,732,145,1,credit_card,2017-03-22 5:39:32
2070,47,877,145,1,credit_card,2017-03-09 12:01:57
2124,47,842,145,1,debit,2017-03-12 13:43:14
2470,47,900,145,1,credit_card,2017-03-15 23:17:15
2845,80,807,145,1,cash,2017-03-05 2:15:28
3093,47,926,145,1,credit_card,2017-03-07 7:39:23
3182,47,922,145,1,cash,2017-03-22 6:24:33
3241,47,765,145,1,credit_card,2017-03-14 23:52:14
3278,47,899,145,1,cash,2017-03-25 0:47:18
3721,47,782,145,1,cash,2017-03-09 6:17:59
3917,80,962,145,1,debit,2017-03-12 15:44:07
4039,80,761,145,1,cash,2017-03-16 18:34:44
4176,47,953,145,1,credit_card,2017-03-03 16:51:17
4192,47,970,145,1,debit,2017-03-20 18:29:25
4279,47,788,145,1,credit_card,2017-03-30 7:59:14
4361,80,949,145,1,debit,2017-03-29 9:40:42
4418,47,777,145,1,cash,2017-03-08 2:43:01
4426,80,897,145,1,debit,2017-03-10 12:27:43
4499,80,722,145,1,credit_card,2017-03-14 11:34:12
4534,80,907,145,1,debit,2017-03-23 5:47:46
4599,47,966,145,1,credit_card,2017-03-24 9:36:58
4852,47,994,145,1,credit_card,2017-03-14 6:28:37
3,44,861,144,1,cash,2017-03-14 4:23:56
166,44,921,144,1,credit_card,2017-03-26 23:17:06
478,44,998,144,1,credit_card,2017-03-06 20:51:39
633,44,824,144,1,credit_card,2017-03-07 15:02:03
1064,44,734,144,1,credit_card,2017-03-03 7:48:26
1395,44,810,144,1,credit_card,2017-03-15 4:33:22
2315,44,760,144,1,debit,2017-03-12 19:03:35
2833,44,867,144,1,credit_card,2017-03-07 22:54:05
2910,44,859,144,1,credit_card,2017-03-13 0:04:55
3256,44,898,144,1,credit_card,2017-03-12 9:18:49
3264,44,721,144,1,credit_card,2017-03-23 22:36:48
3269,44,991,144,1,cash,2017-03-07 5:38:37
3365,44,737,144,1,cash,2017-03-17 19:42:58
3451,44,872,144,1,cash,2017-03-13 19:58:14
3913,44,764,144,1,cash,2017-03-08 6:25:17
